"logS","smiles","Category","id"
-2.679,"NS(=O)(=O)c1cc2c(s1)S(=O)(=O)CCC2","no soluble",2671
-1.79,"Oc1c(Cl)cccc1Cl","no soluble",281
-4.89,"c1c(C)cc2c(cc(cc2)C)c1","no soluble",4071
-0.8,"CC(CC(C)C)O","no soluble",3802
-0.599,"O=C(O)CCn1ccccc1=O","no soluble",1887
-2.95,"COc1cc(cc(c1OC)OC)Cc2cnc(nc2N)N","no soluble",4735
-8.559,"CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC","no soluble",2242
-4,"C1=C2CCC3C4CCC(C4(C)CC(C3C2(C)CCC1=O)=O)(C(COC(C)=O)=O)O","no soluble",4026
-3.92,"FC1(F)C(F)(F)C(F)(F)C1(F)F","no soluble",1732
-3.13,"Fc1ccc(I)cc1","no soluble",601
-3.18,"Sc1nc2ccccc2s1","no soluble",1546
-2.6,"Cc1ccc(C(=O)O)cc1","no soluble",1484
-4.48,"c1c(Cl)cc(cc1Cl)Cl","no soluble",4054
-5.4,"c1c(c2ccc3c([nH0]2)cccc3)[nH0]c2c(cccc2)c1","no soluble",3671
-5.93,"O=C1C(O)=C(C2CCC(c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21","no soluble",410
-1.89,"COc1c(OC)c2c(cc1)COC2=O","no soluble",3240
-5.47,"[O-][N+](c1c(N)c(cc(c1N(CC)CC)[N+]([O-])=O)C(F)(F)F)=O","no soluble",3676
-2.11,"O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl","no soluble",875
-3.96,"c1c(cccc1)Oc1ccccc1","no soluble",4022
-1.24,"COC(=O)c1cc(O)c(O)c(O)c1","no soluble",1272
-3.61,"CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n2cncn2","no soluble",4720
-0.22,"C=CC(=O)OC","soluble",1286
-2.675,"CC(CCC(C)O[N+](=O)[O-])O[N+](=O)[O-]","no soluble",1966
-5.19,"O=C1c2ccccc2C(=O)c2ccccc21","no soluble",1141
-1.48,"O=C(O)c1ccccc1C(=O)OCCO","no soluble",2268
-4.47,"CC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O","no soluble",749
-4.92,"Cc1ccc(C)c2c1c(ccc2)C","no soluble",3639
-4.04,"CNc1cnn(-c2cccc(C(F)(F)F)c2)c(=O)c1Cl","no soluble",575
-2.08,"CNC(=O)ON=C1C(Cl)C2CC(C#N)C1C2","no soluble",435
-2.28,"Oc1ccc2ccccc2c1","no soluble",1347
-5.74,"c1c(SCS[P+]([S-])(OCC)OCC)ccc(c1)Cl","no soluble",4083
-1.83,"CCNC(=O)C(C)OC(=O)Nc1ccccc1","no soluble",1055
-3.51,"Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1","no soluble",1628
-6.51,"Clc1c(c2c(Cl)cc(cc2)Cl)ccc(c1)Cl","no soluble",4095
-3.59,"CC(=O)N(S(=O)c1ccc(N)cc1)c2onc(C)c2C ","no soluble",4407
-3.02,"Cc1c(CCCC)c(O)[nH0]c([nH0]1)NCC","no soluble",3425
-4.16,"c1c(OC)ccc(c1)Oc1ccc(cc1)NC(N(C)C)=O","no soluble",3562
-2.254,"CN(CC(=O)O)C(=O)COC(=O)c1ccccc1","no soluble",2907
-3.766,"CCCCCCCCN(C)N=Nc1ccc(C(=O)O)cc1","no soluble",2082
-8.6,"c1c2cc3c(cc4c(c3)cccc4)cc2ccc1","no soluble",4114
-8.4,"CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1","no soluble",32
-3,"CCC1(C2=CCCCCC2)C(=O)NC(=O)NC1=O","no soluble",798
-5.091,"C=CCn1cnc2c(=O)[nH]c(Nc3ccccc3)nc21","no soluble",2791
-1.879,"NC(=O)CNC(=O)OCc1ccccc1","no soluble",2162
-1.823,"CC(SCSC(C)C(=O)O)C(=O)O","no soluble",1992
-2.29,"O=[N+]([O-])c1cccc([N+](=O)[O-])c1","no soluble",871
-4.224,"CCCCCCOC(=O)c1ccc(O)c(Br)c1","no soluble",2410
-1.37,"[O-][N+](NC(=N)N)=O","no soluble",3151
-2.67,"Fc1cccc(Br)c1","no soluble",17
-4.4,"C1C2CCC3C(CCC4(C)C3CCC4=O)C2(C)CCC1O","no soluble",3594
0.96,"NC(=O)N","soluble",3759
-4.55,"C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)[N+](=O)[O-]","no soluble",4852
-2.82,"Cc1cccc(C)c1","no soluble",192
-1.3,"c1c2ccc[nH0]c2ccc1","no soluble",3145
-1.96,"COc1ccccc1[N+](=O)[O-]","no soluble",859
-4.1481,"COc1ccc(C(=O)c2ccc(S(N)(=O)=O)o2)cc1","no soluble",2933
-2.19,"O=[N+]([O-])c1ccc(C=NO)o1","no soluble",890
-1.228,"O=C1NC(=O)NC(=O)C1(C)CC","no soluble",4604
-2.82,"CN(C)CCOC(C)(c1ccccc1)c1ccccn1","no soluble",2557
-4.71,"C1=C2CCC3C4CC(C)C(C4(C)CC(C3(C2(C)C=CC1=O)F)O)(C(CO)=O)OC(CCCC)=O","no soluble",3628
-10.26,"Clc1cc(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl","no soluble",240
-1.92,"CCC(=O)Nc1ccccc1","no soluble",1039
0.61,"O=C(N)c1ccc[nH0]c1","soluble",2985
-2.524,"CCCCCCN(C)N=Nc1ccc(C(=O)O)cc1","no soluble",2629
-4.43,"O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1","no soluble",557
-2.14,"OC(=O)c1cccc(c1)C","no soluble",3280
-2.93,"CN(C)C(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1 ","no soluble",4448
-0.71,"S=C1NCCN1","no soluble",1560
-2,"CC(Cl)(Cl)Cl","no soluble",473
-1.99,"O=C1NC(=O)C(O)(C2(O)C(=O)NC(=O)NC2=O)C(=O)N1","no soluble",815
-3.23,"O=C(O)COc1c(Cl)cc(Cl)cc1Cl","no soluble",1859
-1.3,"CC(C)C(=O)C(C)C","no soluble",1197
-3.114,"CC(C)C1OCC2(CO1)COC(C(C)C)OC2","no soluble",1883
-6.02,"Fc1c(C(=O)NC(Nc2ccc(cc2)Cl)=O)c(F)ccc1","no soluble",3693
-3.41,"CCNP(=S)(OC)OC(C)=CC(=O)OC(C)C","no soluble",1654
-1.1367,"NC(CO)C(=O)O","no soluble",2915
-1.15,"CCC(O)C(C)(C)C","no soluble",1448
-1.91,"CC(=O)Nc1ccc(OC(C)=O)cc1","no soluble",1032
-4.69,"O=C(CCCCCCCCCCC)OC","no soluble",3624
-2.78,"COc1cccc(Cl)c1","no soluble",405
-0.5,"NCCC(O)C(=O)NC1CC(N)C(OC2OC(CN)C(O)C(O)C2O)C(O)C1OC1OC(CO)C(O)C(N)C1O","soluble",1045
-3.73,"CCCCCC=C","no soluble",4431
-3.64,"C1=C2CCC3C4CC(C)C(C4(C)CC(C3(C2(C)C=CC1=O)F)O)(C(CO)=O)O","no soluble",3512
-2.08,"O=C(NC)ON=C1C2CC(CC2C#N)C1Cl","no soluble",3892
-2.17,"CCC1(C(=O)NC(=O)NC1=O)C2=CCCCC2 ","no soluble",4146
-3.33,"N#Cc1cc(Br)c(O)c(Br)c1","no soluble",2
-1.143,"CC(C)CC(C(=O)O)N(CCC#N)CCC#N","no soluble",1965
-2.06,"C1=CC(=CC(=C1)[N+](=O)[O-])N","no soluble",4880
-6.52,"CCCCCCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O","no soluble",743
-4.21,"O=C(Nc1ccccc1)c1ccccc1I","no soluble",595
-7.96,"CCCCCCCCCCCCCC","no soluble",134
-3.433,"Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2","no soluble",1866
-6.59,"c1cccc2c3c(C)cc4ccccc4c3ccc12","no soluble",4525
-2.055,"O=[N+]([O-])Cc1ccc2ccccc2n1","no soluble",1909
-1.89,"O=C(CCCCCCCC(=O)O)O","no soluble",3241
-4.347,"Cc1ccc(C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2)cc1","no soluble",2377
-7.82,"Clc1ccc(cc1Cl)c2cc(Cl)c(Cl)c(Cl)c2Cl ","no soluble",4591
-1.55,"O=C(O)c1ccccc1","no soluble",1485
-3.6982,"Nc1nc2nc[nH]c2c(=O)[nH]1","no soluble",1821
-0.78,"[nH0]1c2ccccc2[nH][nH0]1","no soluble",3078
-3.89,"CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O","no soluble",1099
-3.042,"Cc1ccc2[nH]c(=O)c(=O)[nH]c2c1","no soluble",1926
-3.85,"CC13CCC(=O)C=C1CCC4C2CCC(C(=O)CO)C2(CC(O)C34)C=O ","no soluble",4501
-4.79,"C#CC1(OC(C)=O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C","no soluble",1148
-4,"Clc1cccc(Cl)c1Cl","no soluble",355
-1.41,"CC(C)Cl","no soluble",519
-0.96,"O=C(N)N(CC)N=O","no soluble",3815
-2.232,"O=C1C(S(=O)(=O)O)=C([O-])c2ccccc21","no soluble",2498
-2.7,"CC(C(C)Cl)Cl","no soluble",3381
-0.798,"Nc1ccc(S(=O)(=O)Nc2ccccc2C(=O)O)cc1","no soluble",2506
-1.96,"CC1(C)C2CCC1(C)C(=O)C2","no soluble",4160
-3.928,"O2c1ccc(N)cc1N(C)C(=O)c3cc(C)ccc23 ","no soluble",4719
-0.636,"O=C(O)CCCCCn1ccccc1=O","no soluble",2543
-4.25,"CCC1CCCCC1","no soluble",105
-3.74,"O=c1ccc2cc3ccoc3cc2o1","no soluble",1919
-3.95,"Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O","no soluble",391
0.04,"OCC(C)C","soluble",3011
-4.31,"c1ccc(-c2ccccc2)cc1","no soluble",79
-3.75,"c1c(CC)ccc(c1)CC","no soluble",3526
-3.102,"OCC(O)C(O)C(O)C=NN(c1ccccc1)c1ccccc1","no soluble",2375
-5.284,"CC(=O)OC3(C)CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ","no soluble",4643
-3.53,"O=C(c1ccccc1I)N(O)c1ccccc1","no soluble",2193
1.09,"OCC(C(C(C(CO)O)O)O)O","soluble",2969
-6.49,"CCCN(CCC)c1c([N+](=O)[O-])cc(C(C)C)cc1[N+](=O)[O-]","no soluble",844
-1.3,"O=C(CCC)CCC","no soluble",3833
-2.154,"Cc1nc2c(=O)[nH]cnc2[nH]c1=O","no soluble",2072
0.032,"CSCCC(NC(C)=O)C(=O)O","soluble",1987
-5.89,"CCCCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O","no soluble",745
-1.01,"O=[N+]([O-])c1cccc(O)c1","no soluble",873
-5.64,"C1C=CC2C1C1(C(=C(C2(C1(Cl)Cl)Cl)Cl)Cl)Cl","no soluble",3683
-7.05,"Clc1cccc(-c2ccc(Cl)c(Cl)c2Cl)c1Cl","no soluble",268
-2.844,"CCN(CC)CC(OC(=O)c1ccc([N+](=O)[O-])cc1)c1ccccc1","no soluble",2510
-4.92,"Nc1c(Cl)cc(cc1)c1ccc(c(c1)Cl)N","no soluble",3638
-4.235,"CC(=O)Nc1ccc2c(c1)Cc1ccccc1-2","no soluble",2315
-4.4,"O=C(c1c(C(=O)OCCCC)cccc1)OCCCC","no soluble",3597
-1.52,"O1C2C34CCN(C)C(Cc5ccc(c1c45)OC)C3C=CC2O","no soluble",3172
-4.75,"CCN1c2ccccc2C(=O)N(C)c2ccccc21","no soluble",635
-2.311,"CC(=O)NC(CSc1c(Cl)cccc1Cl)C(=O)O","no soluble",2355
-2.86,"[nH0]1c(N)[nH0]cc(Cc2cc(c(c(c2)OC)OC)OC)c1N","no soluble",3403
-2.39,"c1ccccc1SC","no soluble",4587
1.11,"CN(C)C(=O)C","soluble",4497
-5.25,"c1c(c2c(Cl)cc(cc2)Cl)cccc1","no soluble",3661
-0.88,"CC1CCC(O)CC1","no soluble",1385
-4.43,"CCC(C(CC)c1ccc(O)cc1)c2ccc(O)cc2","no soluble",4312
-2.38,"N#Cc1ccccc1C#N","no soluble",909
-2.45,"Clc1cc(ccc1OC(C)C(O)=O)Cl","no soluble",3346
-4.778,"COC(=O)C(C)c1ccc2cc(OC)ccc2c1","no soluble",2540
-5.52,"Clc1ccc(Oc2ccccc2Cl)cc1","no soluble",1692
-5.03,"CC12CCC3C(CCc4cc(O)ccc34)C2CCC1O","no soluble",4126
-3.37,"CCCc1ccccc1","no soluble",125
-2.61,"O=C1NC(=O)c2ccccc21","no soluble",737
-7.15,"Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1","no soluble",475
-5.41,"CC45CCC2C(CCC3CC1SC1CC23C)C4CCC5O","no soluble",4681
-2.8,"Cc1ccccc1C","no soluble",186
-1.469,"NC(Cc1ccc(O)cc1)C(=O)NCC(=O)NCC(=O)O","no soluble",2379
-3.959,"Brc1cccc(Nc2ncnc3cc4[nH]ncc4cc23)c1","no soluble",2812
-1.532,"CCCCCCCCCCN1CCCCC1","no soluble",2473
-3,"Cc1c(cccc1N(=O)=O)N(=O)=O","no soluble",4351
-1.42,"O=C(C)CCCCC","no soluble",3160
-12.79,"Clc1c(Cl)c(Cl)c2c(c1Cl)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2","no soluble",1728
-1.91,"[O-][N+](=O)c1ccccc1NC(C)=O","no soluble",3874
-3.812,"CCC1C(N)CN1c1c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c2c1F","no soluble",2798
-3.5,"Brc1c(Br)cccc1","no soluble",3494
1.08,"CC(N)CC(=O)O","soluble",998
-4.3,"c1c2Sc3c(N(CCCN(C)C)c2ccc1)cccc3","no soluble",4043
-3.7,"Nc1ccc(S(=O)(=O)Nc2cnccn2)cc1","no soluble",1629
-3.52,"C1CCCCCC1","no soluble",94
-1.55,"CC(CCCCC)O","no soluble",3180
0.02,"CCN(CC)N=O","soluble",4848
-2.707,"Nc1ccc(S(=O)(=O)O)c2ncccc12","no soluble",2119
-2.33,"c1c(NC(=O)NN)cccc1","no soluble",3314
-7.117,"CCCCCCCOC(=O)C(C)c1ccc2cc(OC)ccc2c1","no soluble",2775
-0.397,"O=C(O)c1ccc(C(=O)O)c(C(=O)O)c1","soluble",2214
-1.42,"CCCCCC(C)=O","no soluble",1176
-2.73,"CCc1cccc(C)c1N(C(=O)CCl)C(C)COC","no soluble",507
-4.46,"c1c(Oc2c(Cl)cc(cc2)Cl)c(O)cc(c1)Cl","no soluble",3603
-4.62,"CCCCCCCCCCCC(=O)O","no soluble",1497
-4.63,"CC(=O)OCC(=O)C3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ","no soluble",4340
-4.5,"c1(Br)c(Br)cc(Br)cc1","no soluble",4354
-5.682,"CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl","no soluble",2537
-3.8,"CN1C(=O)CN=C(c2ccccc2)c2cc(ccc21)[N+]([O-])=O","no soluble",3532
-0.66,"CN(C)CCNC(=O)NC1CCCCC1","no soluble",2339
-3.54,"Brc1cccc(Br)c1","no soluble",14
-2.7,"c1cc(O)c(O)c2OCC3(O)CC4=CC(=O)C(O)=CC4=C3c21","no soluble",4552
0.94,"CN(C)C(=O)N(C)C","soluble",943
-3.18,"CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC","no soluble",301
-4.244,"CCOc1no[n+]([O-])c1S(=O)(=O)c1ccccc1","no soluble",1855
-2,"CC(C)CCl","no soluble",500
-2.54,"c1c(O)c2ccc[nH0]c2cc1","no soluble",3355
0.59,"C=1C(=O)NC=NC1","soluble",2986
-4.23,"CCC(N)=O","no soluble",1741
-1.781,"CC12CCC(CC1=O)C2(C)C(=O)O","no soluble",2361
-1.46,"CCNC(=S)NCC","no soluble",1593
0.46,"COC(=O)C","soluble",4620
-2.188,"O=[N+]([O-])OCCCCCO[N+](=O)[O-]","no soluble",1964
-4.37,"CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C","no soluble",1324
-3.76,"Clc1ccc(NC(=O)N(C)C)cc1Cl","no soluble",4745
-1.6,"ICC","no soluble",3857
-2.87,"c1c(N2C(=O)C(=C(C=N2)N)Cl)cccc1","no soluble",3406
-1.6,"NC(=O)NC1NC(=O)NC1=O","no soluble",770
-6.291,"CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc2cccc(Oc3ccccc3)c2","no soluble",4444
-4.98,"c12c(Cl)cc(c(c1[nH0]s[nH0]2)Cl)Cl","no soluble",3644
-1.13,"CC1CC(C)C(=O)C(C1)C(O)CC2CC(=O)NC(=O)C2 ","no soluble",4220
-6.89,"c1c(CC)cc2c(cc3c(c2)cccc3)c1","no soluble",3716
-4.43,"BrCCCCCCC","no soluble",4051
-4.28,"Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl","no soluble",245
-4.55,"Ic1cccc2ccccc12","no soluble",588
0.65,"CNC(=O)C=C(C)OP(=O)(OC)OC","soluble",1523
-1.76,"NC(=O)c1ccccc1O","no soluble",1002
0.97,"O=C(N)OC","soluble",2977
-2.7,"Nc1ccc(-c2ccc(N)cc2)cc1","no soluble",962
-2.68,"CCCC=C","no soluble",3377
-4.397,"CCCCCCCc1ccn(CCC(=O)O)c(=O)c1","no soluble",2545
-0.22,"COP(=O)(OC)C(O)C(Cl)(Cl)Cl","soluble",480
-2.724,"CCC1CCCCN1C(=O)COC(=O)c1ccccc1","no soluble",2750
-2.24,"[nH0]1c(C)cc([nH0]c1C)N[S+2]([O-])(c1ccc(cc1)N)[O-]","no soluble",3302
-3.38,"CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O","no soluble",846
-0.19,"CCCC(C)=O","soluble",1183
-2.55,"c1cc(c(C)cc1Cl)OC(C)C(O)=O","no soluble",3357
-4.3,"C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C","no soluble",1322
-2.684,"O=C(O)CSC(=S)OCc1ccccc1","no soluble",2132
-6.02,"Clc1ccc(Cl)c(-c2ccccc2Cl)c1","no soluble",314
-4.53,"CC(C)OC(=O)C(O)(c1ccc(Cl)cc1)c1cccc(Cl)c1","no soluble",400
-0.91,"c1c(OC)[nH0]c2c(c[nH0]c[nH0]2)[nH0]1","no soluble",3101
-1.99,"C1(=O)NC(=O)NC(=O)C1(O)C2(O)C(=O)NC(=O)NC2(=O)","no soluble",4524
-4.54,"c1c(c2c(Cl)cccc2)cccc1","no soluble",3608
-3.62,"C=CCc1ccc2cncnc2c1O","no soluble",1897
-3.345,"CCCCC(CC)CC(CC)(CC)C(=O)NO","no soluble",2222
-4.678,"O=C1N(COC(=O)CCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3","no soluble",4263
0.38,"O=C(C(=O)O)O","soluble",3768
1,"CN1CCOCC1","soluble",692
-1.562,"COc1ccc(Cl)c(OC)c1O","no soluble",2121
-0.865,"CC(C(=O)N(C)C)S(=O)(=O)c1ccccc1","no soluble",2368
-3.886,"O=[N+]([O-])c1ccc(-c2nc3ccccc3[nH]2)o1","no soluble",2593
-0.29,"ClCCC#N ","soluble",4375
-1.989,"Nc1cc(nc(N)n1=O)N2CCCCC2 ","no soluble",4389
-3.1,"Oc1c(Cl)cc(Cl)c(Cl)c1Cl","no soluble",252
-0.815,"O=P1(N(CCCl)CCCl)NCCCO1","no soluble",1862
-6.35,"c1ccc2cc3ccccc3cc2c1","no soluble",75
-1.2676,"NC(C(=O)O)c1ccccc1","no soluble",2914
-6.47,"Clc1ccc(Cl)c(-c2cccc(Cl)c2Cl)c1","no soluble",353
0.32,"NC(N)=S","soluble",1591
-3.48,"CC34CC(=O)C1C(CCC2=CC(=O)CCC12C)C3CCC4(=O) ","no soluble",4435
-5.28,"Clc1ccc(cc1)c2ccccc2Cl ","no soluble",4214
-0.17,"Oc1ccc(O)cc1","soluble",1362
-3.74,"CC(C)(C)c1nnc(NS(=O)(=O)c2ccc(N)cc2)s1","no soluble",1638
-2.67,"C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])F","no soluble",4857
-4.88,"CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc21","no soluble",721
-3.171,"CN(C)C(=O)NC1CC2CC1C3CCCC23","no soluble",4507
-5.65,"Clc1c(Cl)c(cc(c1Cl)Cl)Cl","no soluble",3684
0.32,"CC=CC=O","soluble",1305
-4.59,"Cc1cc(C)c(C)cc1C","no soluble",183
-1.52,"CCC(CC)C=O","no soluble",4551
-2.02,"[O-][S+2](c1c(C)cccc1)([O-])N","no soluble",3262
-6.86,"ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)CC3C1(Cl)C2(Cl)Cl","no soluble",233
-4.19,"c1c2CCc3c(N(CCCN(C)C)c2ccc1)cccc3","no soluble",3570
-3.12,"Nc1cnn(-c2ccccc2)c(=O)c1Br","no soluble",27
-2.63,"c1cccc2c(cc[nH0]c12)C(C1CC2CCN1CC2CC)O","no soluble",3940
-2.38,"N#Cc1c(C#N)cccc1","no soluble",3330
-1.71,"COc1cc2nccnc2c(N)c1OC","no soluble",1979
-1.68,"BrCCBr","no soluble",35
-3.12,"c1c(C(=O)c2ccccc2)cccc1","no soluble",3973
-0.31,"N#CN=C(N)N","soluble",1000
-3.95,"CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C","no soluble",1369
-6.97,"CCCCCOC(=O)C(C)c1ccc2cc(OC)ccc2c1","no soluble",2771
-2.39,"CCCCCCCCO","no soluble",1424
-0.15,"OCCCC=C","soluble",4140
-4.89,"Cc1ccc2cc(C)ccc2c1","no soluble",189
-2.05,"CNC(=O)Oc1ccccc1OC(C)C","no soluble",1066
-4,"CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(=O)CC21C","no soluble",1313
-3.69,"CC12C=CC(=O)C=C1CCC1C3CC(O)C(O)(C(=O)CO)C3(C)CC(O)C12F","no soluble",554
-0.404,"CC(C)C(N)C(=O)NC(C(=O)O)C(C)C","soluble",1994
-3.46,"O=C(C=CC=Cc1ccc2c(c1)OCO2)N1CCCCC1","no soluble",685
-1.808,"CCCCN(C)N=Nc1ccc(C(=O)O)cc1","no soluble",2627
-2.133,"CN1CCN(Cc2ccc(Cl)nc2)C1=NC#N","no soluble",2832
-7.32,"Clc1cc(Cl)c(c(Cl)c1)c2c(Cl)cccc2Cl","no soluble",4125
-4.15,"CCC(C)(C)c1ccccc1","no soluble",117
1.05,"C1COCC1O","soluble",3756
-1.912,"CCc1nc2nc[nH]c(=O)c2nc1CC","no soluble",1969
-3.122,"COc1ccc2ccc(=O)oc2c1","no soluble",1896
-1.72,"CCCCCC(C)(C)O","no soluble",1393
-2.66,"C1=CC(=CC(=C1)S(=O)(=O)N)[N+](=O)[O-]","no soluble",4883
-5.51,"CCCCCCCCC=C","no soluble",4193
-2.1416,"O=C(OCC(=O)N1CCC1C(=O)O)c1ccccc1","no soluble",2908
-4.518,"CCCCCCCCOC(=O)c1ccc(O)c(Br)c1","no soluble",2423
-2.647,"CCC(C)C1(CC(Br)=C)C(=O)NC(=O)NC1=O ","no soluble",4609
-4.419,"CCCCCCCOC(=O)c1ccc(O)c(Br)c1","no soluble",2416
-2.86,"CNC(=O)Oc1ccccc1C(C)C","no soluble",1065
-0.38,"CCC(C)(CC)O","soluble",3039
-0.55,"CC(OCC)C","no soluble",3794
-3.54,"CCCC1C(=O)N2C(N(C)C)=Nc3ccc(C)cc3N2C1=O","no soluble",825
-1.791,"O=C(O)CN1C(=O)NC(=O)C1Cc1ccccc1","no soluble",2252
-3.46,"C=CCC1(C(C)CCC)C(=O)NC(=S)NC1=O","no soluble",1559
-0.72,"CCCOC(C)=O","no soluble",1223
-3.399,"c1ccc(CNC23OC4C5C6CC(C7C6C4C72)C53)cc1","no soluble",1892
-4.93,"CC(C)OC(C(c1ccc(cc1)Br)(c1ccc(cc1)Br)O)=O","no soluble",3640
-1.06651271215129,"C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])C(=O)O","no soluble",4893
-2.7,"c1c(c2ccc(N)cc2)ccc(c1)N","no soluble",3382
-0.4,"CC(C)(C)CO","soluble",1412
-5.19,"c1cc2c(c(c1)O)C(=O)c3c(cccc3O)C2=O","no soluble",4751
-2.26,"Oc1ccnc(S)n1","no soluble",1598
-4.87,"CCN1c2cc(N(C)C)cc(C)c2NC(=O)c2cccnc21","no soluble",655
-4.31,"c1c(cccc1)c1ccccc1","no soluble",3587
-2.39,"c1c(c2c(O)cccc2)cccc1","no soluble",3333
-2.693,"CCC1(CC)C(=O)N(C)N(c2ccccc2)C1=O","no soluble",2239
-6.98,"Clc1ccc(Oc2ccc(Cl)c(Cl)c2)cc1Cl","no soluble",1764
-8.6,"Clc1cc(Cl)c(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)c1","no soluble",305
-2.59,"CCCCCCc1ccc(O)cc1O","no soluble",1335
-3.46,"O=C1C(CC=C)(C(C)CCC)C(NC(N1)=S)=O","no soluble",3491
-1.327,"CC(C)CNCc1cc2cc(S(N)(=O)=O)oc2s1","no soluble",2644
-2.69,"CC(=O)Nc1ccc([N+](=O)[O-])cc1","no soluble",880
-2.692,"CC(=O)Nc1ccc(cc1)N(=O)=O","no soluble",4616
-2.296,"O=c1[nH]cnc2nc[nH]c12 ","no soluble",4235
-0.845,"NC(Cc1c[nH]c2ccccc12)C(=O)NCC(=O)O","no soluble",2871
0.07,"c1c(NN)cccc1","soluble",3010
-3.82,"CC(=O)C1CCC2C3CCC4=CC(=O)CC(O)C4(C)C3CCC12C","no soluble",1724
-3.4,"O=C1\C2=C(/NC(=O)N1)NC(=O)N2","no soluble",4795
-4.45,"O=c1oc2ccccc2c(O)c1C(CC(O)c1ccc(-c2ccc(Br)cc2)cc1)c1ccccc1","no soluble",19
0.08,"OCCO","soluble",1702
-2.938,"O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O","no soluble",1806
-1.04,"CCC(C)(C)CO","no soluble",1411
-0.4,"O=C1NC(=O)NC1","soluble",3784
-2.124,"OCC1OC2OC(C(Cl)(Cl)Cl)OC2C1O","no soluble",2840
0.71,"Cc1cc(=O)n(-c2ccccc2)n1C","soluble",830
-4.97,"c1c2[nH]c3c(cccc3)c2ccc1","no soluble",3643
-3.01,"CN(C)C(NC1CC2CC1C1CCCC12)=O","no soluble",3423
-5.4,"ClC(Cl)C(Cl)(Cl)SN2C(=O)C1CC=CCC1C2=O ","no soluble",4353
-0.42,"O=C(C(CCSC)N)O","soluble",3042
-6.301,"O=C1N(COC(=O)CCCCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3","no soluble",4221
-2.33,"NNC(=O)Nc1ccccc1","no soluble",1079
-5.91,"O=C(Nc1ccccc1)N(Cc1ccc(Cl)cc1)C1CCCC1","no soluble",412
-4.18,"COC(=O)C1(O)c2ccccc2-c2ccc(Cl)cc21","no soluble",374
-0.36,"Nc1nccs1","soluble",1547
-2.34,"Oc1c(Cl)cc(Cl)cc1Cl","no soluble",266
-0.89,"ClCBr","no soluble",49
-5.01,"c1c2Sc3c(N(CCCN(C)C)c2ccc1)cc(cc3)Cl","no soluble",3645
-0.99,"C1=CC(=C(C=C1[N+](=O)[O-])Br)O","no soluble",4860
-1.56,"C=CCc1ccc(O)c(OC)c1","no soluble",1260
-1.64,"O=C1NS(=O)(=O)c2ccccc21","no soluble",1551
-6.25,"Clc1ccc(cc1)c2cc(Cl)ccc2Cl ","no soluble",4611
